Id_Rssd,Region,N,asOfDate
1039502,Southeast Asia and Oceania,51,2010-06-30
1039502,East Asia,44,2010-06-30
1039502,Central and South America,41,2010-06-30
1039502,Middle East,3,2010-06-30
1039502,Northern America,4214,2010-09-30
1039502,Africa,33,2010-09-30
1039502,South Asia,10,2010-09-30
1039502,Europe,302,2010-09-30
1039502,Caribbean,75,2010-09-30
1039502,Southeast Asia and Oceania,52,2010-09-30
1039502,East Asia,42,2010-09-30
1039502,Central and South America,40,2010-09-30
1039502,Middle East,3,2010-09-30
1039502,Northern America,4171,2010-12-31
1039502,Africa,33,2010-12-31
1039502,South Asia,11,2010-12-31
1039502,Europe,299,2010-12-31
1039502,Caribbean,77,2010-12-31
1039502,Southeast Asia and Oceania,50,2010-12-31
1039502,East Asia,42,2010-12-31
1039502,Central and South America,50,2010-12-31
1039502,Middle East,4,2010-12-31
1039502,Northern America,4081,2011-03-31
1039502,Europe,295,2011-03-31
1039502,Southeast Asia and Oceania,50,2011-03-31
1039502,East Asia,42,2011-03-31
1039502,Caribbean,74,2011-03-31
1039502,Africa,34,2011-03-31
1039502,Central and South America,53,2011-03-31
1039502,South Asia,11,2011-03-31
1039502,Middle East,5,2011-03-31
1039502,Northern America,4095,2011-06-30
1039502,East Asia,44,2011-06-30
1039502,Caribbean,77,2011-06-30
1039502,Africa,34,2011-06-30
1039502,Europe,287,2011-06-30
1039502,Southeast Asia and Oceania,50,2011-06-30
1039502,Central and South America,41,2011-06-30
1039502,South Asia,11,2011-06-30
1039502,Middle East,5,2011-06-30
1039502,Northern America,4119,2011-09-30
1039502,East Asia,53,2011-09-30
1039502,Caribbean,84,2011-09-30
1039502,Africa,41,2011-09-30
1039502,Europe,297,2011-09-30
1039502,Southeast Asia and Oceania,48,2011-09-30
1039502,Central and South America,41,2011-09-30
1039502,South Asia,13,2011-09-30
1039502,Middle East,5,2011-09-30
1039502,Northern America,3196,2011-12-31
1039502,East Asia,53,2011-12-31
1039502,Caribbean,85,2011-12-31
1039502,Africa,43,2011-12-31
1039502,Europe,316,2011-12-31
1039502,Southeast Asia and Oceania,50,2011-12-31
1039502,Central and South America,40,2011-12-31
1039502,Middle East,5,2011-12-31
1039502,South Asia,13,2011-12-31
1039502,Northern America,3143,2012-03-31
1039502,East Asia,53,2012-03-31
1039502,Caribbean,97,2012-03-31
1039502,Africa,44,2012-03-31
1039502,Europe,310,2012-03-31
1039502,Central and South America,37,2012-03-31
1039502,Southeast Asia and Oceania,51,2012-03-31
1039502,Middle East,5,2012-03-31
1039502,South Asia,13,2012-03-31
1039502,Northern America,3141,2012-06-30
1039502,East Asia,51,2012-06-30
1039502,Caribbean,98,2012-06-30
1039502,Africa,44,2012-06-30
1039502,Europe,307,2012-06-30
1039502,Central and South America,35,2012-06-30
1039502,Southeast Asia and Oceania,51,2012-06-30
1039502,Middle East,5,2012-06-30
1039502,South Asia,13,2012-06-30
1039502,Northern America,3163,2012-09-30
1039502,East Asia,53,2012-09-30
1039502,Caribbean,105,2012-09-30
1039502,Africa,44,2012-09-30
1039502,Europe,310,2012-09-30
1039502,Central and South America,128,2012-09-30
1039502,Southeast Asia and Oceania,52,2012-09-30
1039502,Middle East,5,2012-09-30
1039502,South Asia,13,2012-09-30
1039502,Northern America,3230,2012-12-31
1039502,East Asia,53,2012-12-31
1039502,Caribbean,101,2012-12-31
1039502,Africa,44,2012-12-31
1039502,Europe,299,2012-12-31
1039502,Central and South America,128,2012-12-31
1039502,Southeast Asia and Oceania,52,2012-12-31
1039502,Middle East,5,2012-12-31
1039502,South Asia,13,2012-12-31
1039502,Northern America,3230,2013-03-31
1039502,East Asia,53,2013-03-31
1039502,Caribbean,101,2013-03-31
1039502,Africa,44,2013-03-31
1039502,Europe,311,2013-03-31
1039502,Central and South America,128,2013-03-31
1039502,Southeast Asia and Oceania,53,2013-03-31
1039502,Middle East,4,2013-03-31
1039502,South Asia,13,2013-03-31
1039502,Northern America,3166,2013-06-30
1039502,East Asia,53,2013-06-30
1039502,Caribbean,108,2013-06-30
1039502,Africa,45,2013-06-30
1039502,Europe,296,2013-06-30
1039502,Central and South America,139,2013-06-30
1039502,Southeast Asia and Oceania,56,2013-06-30
1039502,Middle East,4,2013-06-30
1039502,South Asia,13,2013-06-30
1039502,Northern America,3175,2013-09-30
1039502,Caribbean,111,2013-09-30
1039502,Africa,44,2013-09-30
1039502,East Asia,53,2013-09-30
1039502,Europe,293,2013-09-30
1039502,Central and South America,142,2013-09-30
1039502,Southeast Asia and Oceania,54,2013-09-30
1039502,Middle East,4,2013-09-30
1039502,South Asia,12,2013-09-30
1039502,Northern America,3163,2013-12-31
1039502,Europe,304,2013-12-31
1039502,East Asia,49,2013-12-31
1039502,Caribbean,108,2013-12-31
1039502,Central and South America,151,2013-12-31
1039502,Southeast Asia and Oceania,55,2013-12-31
1039502,Africa,44,2013-12-31
1039502,Middle East,4,2013-12-31
1039502,South Asia,12,2013-12-31
1039502,Northern America,3115,2014-03-31
1039502,East Asia,48,2014-03-31
1039502,Europe,307,2014-03-31
1039502,Caribbean,106,2014-03-31
1039502,Central and South America,153,2014-03-31
1039502,Southeast Asia and Oceania,53,2014-03-31
1039502,Africa,44,2014-03-31
1039502,Middle East,4,2014-03-31
1039502,South Asia,12,2014-03-31
1039502,Northern America,3093,2014-06-30
1039502,East Asia,45,2014-06-30
1039502,Europe,302,2014-06-30
1039502,Caribbean,106,2014-06-30
1039502,Central and South America,155,2014-06-30
1039502,Southeast Asia and Oceania,53,2014-06-30
1039502,Africa,43,2014-06-30
1039502,Middle East,4,2014-06-30
1039502,South Asia,11,2014-06-30
1039502,Northern America,3018,2014-09-30
1039502,East Asia,45,2014-09-30
1039502,Europe,312,2014-09-30
1039502,Caribbean,119,2014-09-30
1039502,Central and South America,159,2014-09-30
1039502,Southeast Asia and Oceania,54,2014-09-30
1039502,Africa,43,2014-09-30
1039502,Middle East,5,2014-09-30
1039502,South Asia,11,2014-09-30
1039502,Northern America,2103,2014-12-31
1039502,Europe,290,2014-12-31
1039502,Caribbean,118,2014-12-31
1039502,East Asia,43,2014-12-31
1039502,Central and South America,171,2014-12-31
1039502,Southeast Asia and Oceania,55,2014-12-31
1039502,Africa,41,2014-12-31
1039502,Middle East,4,2014-12-31
1039502,South Asia,11,2014-12-31
1039502,Northern America,2053,2015-03-31
1039502,Europe,277,2015-03-31
1039502,Caribbean,118,2015-03-31
1039502,East Asia,39,2015-03-31
1039502,Southeast Asia and Oceania,56,2015-03-31
1039502,Africa,41,2015-03-31
1039502,Central and South America,169,2015-03-31
1039502,Middle East,4,2015-03-31
1039502,South Asia,11,2015-03-31
1039502,Northern America,1993,2015-06-30
1039502,Caribbean,118,2015-06-30
1039502,Europe,278,2015-06-30
1039502,East Asia,35,2015-06-30
1039502,Southeast Asia and Oceania,56,2015-06-30
1039502,Africa,40,2015-06-30
1039502,Central and South America,166,2015-06-30
1039502,Middle East,4,2015-06-30
1039502,South Asia,12,2015-06-30
1039502,Northern America,1942,2015-09-30
1039502,Caribbean,115,2015-09-30
1039502,Europe,283,2015-09-30
1039502,East Asia,37,2015-09-30
1039502,Southeast Asia and Oceania,55,2015-09-30
1039502,Africa,40,2015-09-30
1039502,Central and South America,166,2015-09-30
1039502,South Asia,12,2015-09-30
1039502,Middle East,3,2015-09-30
1039502,Northern America,1554,2015-12-31
1039502,Caribbean,111,2015-12-31
1039502,Europe,282,2015-12-31
1039502,East Asia,37,2015-12-31
1039502,Southeast Asia and Oceania,55,2015-12-31
1039502,Africa,39,2015-12-31
1039502,Central and South America,165,2015-12-31
1039502,South Asia,12,2015-12-31
1039502,Middle East,3,2015-12-31
1039502,Northern America,1524,2016-03-31
1039502,Caribbean,108,2016-03-31
1039502,Europe,281,2016-03-31
1039502,East Asia,36,2016-03-31
1039502,Southeast Asia and Oceania,54,2016-03-31
1039502,Africa,36,2016-03-31
1039502,Central and South America,30,2016-03-31
1039502,South Asia,11,2016-03-31
1039502,Middle East,3,2016-03-31
1039502,Northern America,1483,2016-06-30
1039502,Caribbean,107,2016-06-30
1039502,Europe,282,2016-06-30
1039502,East Asia,34,2016-06-30
1039502,Southeast Asia and Oceania,54,2016-06-30
1039502,Africa,31,2016-06-30
1039502,Central and South America,31,2016-06-30
1039502,South Asia,11,2016-06-30
1039502,Middle East,3,2016-06-30
1039502,Northern America,1446,2016-09-30
1039502,Europe,281,2016-09-30
1039502,Caribbean,107,2016-09-30
1039502,East Asia,34,2016-09-30
1039502,Southeast Asia and Oceania,55,2016-09-30
1039502,Central and South America,31,2016-09-30
1039502,South Asia,11,2016-09-30
1039502,Africa,30,2016-09-30
1039502,Middle East,3,2016-09-30
1039502,Northern America,1121,2016-12-31
1039502,East Asia,34,2016-12-31
1039502,Europe,279,2016-12-31
1039502,Southeast Asia and Oceania,54,2016-12-31
1039502,Central and South America,30,2016-12-31
1039502,South Asia,11,2016-12-31
1039502,Africa,30,2016-12-31
1039502,Caribbean,93,2016-12-31
1039502,Middle East,3,2016-12-31
1039502,Northern America,1047,2017-03-31
1039502,Europe,281,2017-03-31
1039502,Southeast Asia and Oceania,54,2017-03-31
1039502,Central and South America,30,2017-03-31
1039502,East Asia,33,2017-03-31
1039502,South Asia,11,2017-03-31
1039502,Africa,28,2017-03-31
1039502,Caribbean,90,2017-03-31
1039502,Middle East,3,2017-03-31
1039502,Northern America,793,2017-06-30
1039502,Europe,207,2017-06-30
1039502,Southeast Asia and Oceania,39,2017-06-30
1039502,Central and South America,30,2017-06-30
1039502,East Asia,36,2017-06-30
1039502,Africa,17,2017-06-30
1039502,South Asia,7,2017-06-30
1039502,Caribbean,42,2017-06-30
1039502,Middle East,2,2017-06-30
1039502,Northern America,719,2017-09-30
1039502,Europe,168,2017-09-30
1039502,Central and South America,28,2017-09-30
1039502,East Asia,38,2017-09-30
1039502,Africa,16,2017-09-30
1039502,South Asia,7,2017-09-30
1039502,Southeast Asia and Oceania,38,2017-09-30
1039502,Caribbean,25,2017-09-30
1039502,Middle East,2,2017-09-30
1039502,Northern America,624,2017-12-31
1039502,Europe,175,2017-12-31
1039502,Central and South America,27,2017-12-31
1039502,East Asia,36,2017-12-31
1039502,Africa,16,2017-12-31
1039502,South Asia,7,2017-12-31
1039502,Southeast Asia and Oceania,38,2017-12-31
1039502,Caribbean,24,2017-12-31
1039502,Middle East,2,2017-12-31
1039502,Northern America,614,2018-03-31
1039502,Europe,177,2018-03-31
1039502,Central and South America,27,2018-03-31
1039502,East Asia,34,2018-03-31
1039502,Africa,16,2018-03-31
1039502,South Asia,7,2018-03-31
1039502,Southeast Asia and Oceania,38,2018-03-31
1039502,Caribbean,24,2018-03-31
1039502,Middle East,2,2018-03-31
1039502,Northern America,600,2018-06-30
1039502,Europe,176,2018-06-30
1039502,Central and South America,27,2018-06-30
1039502,East Asia,34,2018-06-30
1039502,Africa,16,2018-06-30
1039502,South Asia,7,2018-06-30
1039502,Southeast Asia and Oceania,38,2018-06-30
1039502,Caribbean,22,2018-06-30
1039502,Middle East,3,2018-06-30
1039502,Northern America,583,2018-09-30
1039502,Europe,174,2018-09-30
1039502,Central and South America,27,2018-09-30
1039502,East Asia,34,2018-09-30
1039502,Africa,16,2018-09-30
1039502,South Asia,7,2018-09-30
1039502,Southeast Asia and Oceania,37,2018-09-30
1039502,Caribbean,21,2018-09-30
1039502,Middle East,3,2018-09-30
1068025,Northern America,744,1999-12-31
1068025,East Asia,6,1999-12-31
1068025,Caribbean,1,1999-12-31
1068025,Europe,14,1999-12-31
1068025,Southeast Asia and Oceania,12,1999-12-31
1068025,Central and South America,4,1999-12-31
1068025,Northern America,764,2000-03-31
1068025,East Asia,6,2000-03-31
1068025,Caribbean,1,2000-03-31
1068025,Europe,21,2000-03-31
1068025,Southeast Asia and Oceania,12,2000-03-31
1068025,Central and South America,4,2000-03-31
1068025,Northern America,797,2000-06-30
1068025,East Asia,6,2000-06-30
1068025,Caribbean,1,2000-06-30
1068025,Europe,22,2000-06-30
1068025,Southeast Asia and Oceania,12,2000-06-30
1068025,Central and South America,4,2000-06-30
1068025,Northern America,810,2000-09-30
1068025,East Asia,6,2000-09-30
1068025,Caribbean,1,2000-09-30
1068025,Europe,23,2000-09-30
1068025,Southeast Asia and Oceania,12,2000-09-30
1068025,Central and South America,4,2000-09-30
1068025,Northern America,839,2000-12-31
1068025,Caribbean,1,2000-12-31
1068025,Europe,23,2000-12-31
1068025,East Asia,6,2000-12-31
1068025,Southeast Asia and Oceania,13,2000-12-31
1068025,Central and South America,4,2000-12-31
1068025,Northern America,836,2001-03-31
1068025,Caribbean,1,2001-03-31
1068025,East Asia,6,2001-03-31
1068025,Southeast Asia and Oceania,14,2001-03-31
1068025,Europe,22,2001-03-31
1068025,Central and South America,4,2001-03-31
1068025,Northern America,839,2001-06-30
1068025,Caribbean,1,2001-06-30
1068025,East Asia,6,2001-06-30
1068025,Southeast Asia and Oceania,14,2001-06-30
1068025,Europe,22,2001-06-30
1068025,Central and South America,4,2001-06-30
1068025,Northern America,731,2001-09-30
1068025,East Asia,6,2001-09-30
1068025,Caribbean,1,2001-09-30
1068025,Southeast Asia and Oceania,12,2001-09-30
1068025,Europe,17,2001-09-30
1068025,Central and South America,2,2001-09-30
1068025,Northern America,754,2001-12-31
1068025,East Asia,6,2001-12-31
1068025,Caribbean,1,2001-12-31
1068025,Southeast Asia and Oceania,13,2001-12-31
1068025,Europe,17,2001-12-31
1068025,Central and South America,2,2001-12-31
1068025,Northern America,753,2002-03-31
1068025,East Asia,6,2002-03-31
1068025,Caribbean,1,2002-03-31
1068025,Southeast Asia and Oceania,13,2002-03-31
1068025,Europe,16,2002-03-31
1068025,Central and South America,2,2002-03-31
1068025,Northern America,759,2002-06-30
1068025,East Asia,6,2002-06-30
1068025,Caribbean,1,2002-06-30
1068025,Southeast Asia and Oceania,13,2002-06-30
1068025,Europe,16,2002-06-30
1068025,Central and South America,2,2002-06-30
1068025,Northern America,767,2002-09-30
1068025,East Asia,6,2002-09-30
1068025,Caribbean,1,2002-09-30
1068025,Southeast Asia and Oceania,13,2002-09-30
1068025,Europe,16,2002-09-30
1068025,Central and South America,2,2002-09-30
1068025,Northern America,790,2002-12-31
1068025,East Asia,6,2002-12-31
1068025,Caribbean,1,2002-12-31
1068025,Southeast Asia and Oceania,13,2002-12-31
1068025,Europe,16,2002-12-31
1068025,Central and South America,2,2002-12-31
1068025,Northern America,781,2003-03-31
1068025,East Asia,6,2003-03-31
1068025,Caribbean,1,2003-03-31
1068025,Southeast Asia and Oceania,13,2003-03-31
1068025,Europe,16,2003-03-31
1068025,Central and South America,2,2003-03-31
1068025,Northern America,799,2003-06-30
1068025,East Asia,6,2003-06-30
1068025,Caribbean,1,2003-06-30
1068025,Southeast Asia and Oceania,13,2003-06-30
1068025,Europe,16,2003-06-30
1068025,Central and South America,2,2003-06-30
1068025,Northern America,800,2003-09-30
1068025,East Asia,6,2003-09-30
1068025,Caribbean,1,2003-09-30
1068025,Southeast Asia and Oceania,13,2003-09-30
1068025,Europe,16,2003-09-30
1068025,Central and South America,2,2003-09-30
1068025,Northern America,806,2003-12-31
1068025,East Asia,6,2003-12-31
1068025,Caribbean,1,2003-12-31
1068025,Southeast Asia and Oceania,13,2003-12-31
1068025,Europe,16,2003-12-31
1068025,Central and South America,2,2003-12-31
1068025,Northern America,800,2004-03-31
1068025,East Asia,6,2004-03-31
1068025,Caribbean,1,2004-03-31
1068025,Southeast Asia and Oceania,13,2004-03-31
1068025,Europe,16,2004-03-31
1068025,Central and South America,2,2004-03-31
1068025,Northern America,772,2004-06-30
1068025,East Asia,6,2004-06-30
1068025,Caribbean,1,2004-06-30
1068025,Southeast Asia and Oceania,12,2004-06-30
1068025,Europe,16,2004-06-30
1068025,Central and South America,2,2004-06-30
1068025,Northern America,772,2004-09-30
1068025,East Asia,6,2004-09-30
1068025,Caribbean,1,2004-09-30
1068025,Southeast Asia and Oceania,12,2004-09-30
1068025,Europe,16,2004-09-30
1068025,Central and South America,2,2004-09-30
1068025,Northern America,784,2004-12-31
1068025,East Asia,6,2004-12-31
1068025,Caribbean,1,2004-12-31
1068025,Southeast Asia and Oceania,12,2004-12-31
1068025,Europe,17,2004-12-31
1068025,Central and South America,2,2004-12-31
1068025,Northern America,780,2005-03-31
1068025,East Asia,5,2005-03-31
1068025,Caribbean,1,2005-03-31
1068025,Southeast Asia and Oceania,12,2005-03-31
1068025,Europe,17,2005-03-31
1068025,Central and South America,2,2005-03-31
1068025,Northern America,780,2005-06-30
1068025,East Asia,5,2005-06-30
1068025,Caribbean,1,2005-06-30
1068025,Southeast Asia and Oceania,12,2005-06-30
1068025,Europe,15,2005-06-30
1068025,Central and South America,2,2005-06-30
1068025,Northern America,754,2005-09-30
1068025,East Asia,5,2005-09-30
1068025,Caribbean,1,2005-09-30
1068025,Southeast Asia and Oceania,12,2005-09-30
1068025,Europe,15,2005-09-30
1068025,Central and South America,2,2005-09-30
1068025,Northern America,739,2005-12-31
1068025,East Asia,6,2005-12-31
1068025,Caribbean,1,2005-12-31
1068025,Southeast Asia and Oceania,12,2005-12-31
1068025,Europe,14,2005-12-31
1068025,Central and South America,2,2005-12-31
1068025,Northern America,733,2006-03-31
1068025,East Asia,6,2006-03-31
1068025,Caribbean,1,2006-03-31
1068025,Southeast Asia and Oceania,12,2006-03-31
1068025,Europe,14,2006-03-31
1068025,Central and South America,2,2006-03-31
1068025,Northern America,743,2006-06-30
1068025,East Asia,6,2006-06-30
1068025,Caribbean,1,2006-06-30
1068025,Southeast Asia and Oceania,12,2006-06-30
1068025,Europe,14,2006-06-30
1068025,Central and South America,2,2006-06-30
1068025,Northern America,739,2006-09-30
1068025,East Asia,6,2006-09-30
1068025,Caribbean,1,2006-09-30
1068025,Southeast Asia and Oceania,12,2006-09-30
1068025,Europe,14,2006-09-30
1068025,Central and South America,2,2006-09-30
1068025,Northern America,734,2006-12-31
1068025,East Asia,6,2006-12-31
1068025,Southeast Asia and Oceania,12,2006-12-31
1068025,Europe,14,2006-12-31
1068025,Central and South America,2,2006-12-31
1068025,Northern America,739,2007-03-31
1068025,East Asia,6,2007-03-31
1068025,Southeast Asia and Oceania,12,2007-03-31
1068025,Europe,14,2007-03-31
1068025,Central and South America,2,2007-03-31
1068025,Northern America,240,2007-06-30
1068025,East Asia,6,2007-06-30
1068025,Southeast Asia and Oceania,12,2007-06-30
1068025,Europe,14,2007-06-30
1068025,Central and South America,2,2007-06-30
1068025,Northern America,205,2007-09-30
1068025,East Asia,6,2007-09-30
1068025,Southeast Asia and Oceania,12,2007-09-30
1068025,Europe,13,2007-09-30
1068025,Central and South America,2,2007-09-30
1068025,Northern America,185,2007-12-31
1068025,East Asia,6,2007-12-31
1068025,Southeast Asia and Oceania,12,2007-12-31
1068025,Europe,13,2007-12-31
1068025,Central and South America,2,2007-12-31
1068025,Northern America,192,2008-03-31
1068025,Europe,15,2008-03-31
1068025,East Asia,6,2008-03-31
1068025,Southeast Asia and Oceania,12,2008-03-31
1068025,Central and South America,2,2008-03-31
1068025,Northern America,192,2008-06-30
1068025,Europe,15,2008-06-30
1068025,East Asia,6,2008-06-30
1068025,Southeast Asia and Oceania,12,2008-06-30
1068025,Central and South America,1,2008-06-30
